"GOOG",573.48,"8/15/2014","4:00pm",-1.17,577.86,579.38,570.52,1517056
"GOOG",573.48,"8/15/2014","4:00pm",-1.17,577.86,579.38,570.52,1517056
"GOOG",573.48,"8/15/2014","4:00pm",-1.17,577.86,579.38,570.52,1517056
